CEER,STATEDIST,STATE,GRAD YR
0,GA01,GA,2017
606,OH11,OH,2017
490,IN07,IN,2017
371,MS01,MS,2017
472,TX31,TX,2017
509,VA05,VA,2017
0,MS03,MS,2017
0,PA02,PA,2017
630,PA15,PA,2017
480,GA12,GA,2017
441,FL05,FL,2017
427,OK01,OK,2017
631,FL20,FL,2017
555,MI13,MI,2017
0,MO01,MO,2017
0,NY06,NY,2017
0,NY11,NY,2017
626,NC13,NC,2017
538,PA02,PA,2017
0,FL15,FL,2017
0,LA06,LA,2017
0,OH01,OH,2017
344,NY12,NY,2017
466,VA07,VA,2017
0,TX31,TX,2017
0,TX31,TX,2017
0,GA08,GA,2017
330,SC03,SC,2017
0,TX30,TX,2017
359,GA12,GA,2017
0,NC12,NC,2017
0,IL02,IL,2017
439,WA08,WA,2017
416,KY06,KY,2017
0,TN07,TN,2017
483,LA01,LA,2017
0,FL01,FL,2017
0,SC06,SC,2017
434,OH11,OH,2017
0,AR04,AR,2017
0,IL07,IL,2017
0,AR04,AR,2017
325,GA12,GA,2017
400,MI06,MI,2017
480,LA04,LA,2017
446,VA04,VA,2017
334,NY06,NY,2017
417,OH17,OH,2017
408,AR02,AR,2017
0,MA01,MA,2017
624,DCOL,DC,2017
0,NY17,NY,2017
305,NV04,NV,2017
0,VA05,VA,2017
0,IL18,IL,2017
0,NY17,NY,2017
329,GA02,GA,2017
501,FL03,FL,2017
396,WYAL,WY,2017
324,NJ04,NJ,2017
486,FL11,FL,2017
521,IL01,IL,2017
535,KY03,KY,2017
294,MO05,MO,2017
543,IL06,IL,2017
0,AL03,AL,2017
413,NJ06,NJ,2017
516,NY22,NY,2017
367,NJ01,NJ,2017
0,VA06,VA,2017
489,AL01,AL,2017
412,FL02,FL,2017
368,GA03,GA,2017
429,GA12,GA,2017
0,TX18,TX,2017
652,NE01,NE,2017
382,GA01,GA,2017
420,NV01,NV,2017
0,TN09,TN,2017
0,SC02,SC,2017
0,NV02,NV,2017
0,OH14,OH,2017
0,GA10,GA,2017
0,TX24,TX,2017
622,IL08,IL,2017
448,SC02,SC,2017
582,CA49,CA,2017
335,IL07,IL,2017
419,IL05,IL,2017
491,FL05,FL,2017
255,MO01,MO,2017
488,AKAL,AK,2017
0,TX06,TX,2017
336,NC07,NC,2017
0,CA10,CA,2017
358,MD03,MD,2017
534,TX21,TX,2017
503,TX21,TX,2017
545,GA07,GA,2017
0,IL13,IL,2017
405,PA01,PA,2017
0,TX12,TX,2017
556,MD05,MD,2017
0,TX03,TX,2017
0,MS02,MS,2017
366,NY10,NY,2017
0,PA07,PA,2017
0,AL01,AL,2017
297,DCOL,DC,2017
0,TX22,TX,2017
553,AZ04,AZ,2017
527,GA13,GA,2017
504,CA41,CA,2017
617,MS01,MS,2017
193,OH07,OH,2017
0,MO01,MO,2017
406,FL16,FL,2017
0,HI01,HI,2017
491,FL08,FL,2017
333,VA01,VA,2017
0,FL23,FL,2017
0,MA01,MA,2017
0,MD07,MD,2017
495,NC09,NC,2017
0,CO06,CO,2017
381,CA43,CA,2017
0,NY11,NY,2017
0,NC01,NC,2017
470,NJ07,NJ,2017
463,CA40,CA,2017
538,IL02,IL,2017
355,MD05,MD,2017
532,TX24,TX,2017
297,IL01,IL,2017
297,IL01,IL,2017
371,PA01,PA,2017
488,OH14,OH,2017
451,HI01,HI,2017
622,NY09,NY,2017
0,GA08,GA,2017
0,FL12,FL,2017
497,TX16,TX,2017
571,PA02,PA,2017
408,MO07,MO,2017
406,SC06,SC,2017
430,SC02,SC,2017
490,OH01,OH,2017
519,VA01,VA,2017
0,NY28,NY,2017
313,MD07,MD,2017
576,TX11,TX,2017
382,MS02,MS,2017
0,NY04,NY,2017
312,MS03,MS,2017
0,AL01,AL,2017
533,CA07,CA,2017
488,CA36,CA,2017
526,NC04,NC,2017
509,PA06,PA,2017
0,NV03,NV,2017
654,CA03,CA,2017
528,GA05,GA,2017
474,TX09,TX,2017
587,WI07,WI,2017
466,NC02,NC,2017
0,TX30,TX,2017
482,MI15,MI,2017
472,GA03,GA,2017
0,MS04,MS,2017
0,NC01,NC,2017
408,AL03,AL,2017
592,TX06,TX,2017
385,AKAL,AK,2017
0,LA04,LA,2017
466,VA05,VA,2017
590,TN09,TN,2017
340,NJ01,NJ,2017
427,VA10,VA,2017
0,MO01,MO,2017
0,MI14,MI,2017
0,TN07,TN,2017
0,NC06,NC,2017
0,NC04,NC,2017
549,NY22,NY,2017
343,VA08,VA,2017
503,VA04,VA,2017
388,TX21,TX,2017
440,FL13,FL,2017
401,TN07,TN,2017
0,NC02,NC,2017
0,GA05,GA,2017
473,TN06,TN,2017
350,SC04,SC,2017
373,FL12,FL,2017
298,AR04,AR,2017
502,TN09,TN,2017
0,VA10,VA,2017
0,TX31,TX,2017
0,MD07,MD,2017
456,VA05,VA,2017
504,TX29,TX,2017
490,PA02,PA,2017
470,LA01,LA,2017
412,TX10,TX,2017
0,GA04,GA,2017
505,NJ09,NJ,2017
442,CA04,CA,2017
0,GA12,GA,2017
300,MS03,MS,2017
448,CA37,CA,2017
0,LA07,LA,2017
502,NE01,NE,2017
582,AKAL,AK,2017
593,FL15,FL,2017
532,NJ03,NJ,2017
568,MD03,MD,2017
473,MS01,MS,2017
385,MD05,MD,2017
419,AZ04,AZ,2017
0,OH11,OH,2017
481,TX31,TX,2017
0,MD06,MD,2017
473,SC02,SC,2017
0,TX25,TX,2017
340,MD04,MD,2017
427,GA05,GA,2017
544,IL08,IL,2017
0,WV02,WV,2017
0,CA47,CA,2017
411,TX05,TX,2017
500,PA06,PA,2017
472,MD08,MD,2017
0,CA41,CA,2017
0,NY23,NY,2017
275,AL02,AL,2017
369,IL02,IL,2017
659,MI07,MI,2017
330,KY02,KY,2017
420,SC06,SC,2017
0,NC01,NC,2017
320,TX14,TX,2017
485,NY10,NY,2017
475,OH01,OH,2017
445,GA07,GA,2017
0,IL01,IL,2017
0,MS03,MS,2017
0,AL04,AL,2017
0,GA02,GA,2017
0,TN05,TN,2017
559,NY06,NY,2017
331,FL03,FL,2017
0,OK05,OK,2017
0,IL14,IL,2017
394,TX06,TX,2017
451,GA03,GA,2017
506,GA10,GA,2017
590,MI10,MI,2017
449,MN02,MN,2017
0,NJ06,NJ,2017
341,KY03,KY,2017
519,DCOL,DC,2017
397,CO05,CO,2017
467,MD04,MD,2017
427,VA11,VA,2017
593,CA50,CA,2017
527,CA40,CA,2017
0,OH12,OH,2017
419,GA03,GA,2017
369,GA04,GA,2017
0,CA43,CA,2017
480,GA04,GA,2017
0,OH13,OH,2017
385,AL02,AL,2017
586,MD07,MD,2017
0,FL11,FL,2017
324,NC01,NC,2017
0,NC11,NC,2017
432,NY21,NY,2017
396,OH01,OH,2017
571,MI14,MI,2017
523,AR02,AR,2017
430,LA04,LA,2017
0,FL18,FL,2017
0,PA11,PA,2017
0,IL12,IL,2017
379,GA05,GA,2017
434,WI07,WI,2017
444,GA01,GA,2017
285,MD04,MD,2017
0,NC07,NC,2017
473,FL07,FL,2017
0,AL05,AL,2017
331,FL07,FL,2017
465,FL03,FL,2017
0,NY27,NY,2017
0,KY06,KY,2017
326,LA04,LA,2017
0,TX08,TX,2017
285,SC02,SC,2017
378,SC02,SC,2017
504,CA11,CA,2017
470,MI06,MI,2017
0,NY10,NY,2017
292,NY19,NY,2017
0,NJ01,NJ,2017
0,NJ07,NJ,2017
456,AL02,AL,2017
231,GA08,GA,2017
387,NC07,NC,2017
389,FL18,FL,2017
0,GA05,GA,2017
603,TX31,TX,2017
0,AZ02,AZ,2017
516,NJ04,NJ,2017
0,MD02,MD,2017
388,TX10,TX,2017
394,AL02,AL,2017
542,VA05,VA,2017
291,PA12,PA,2017
0,NC12,NC,2017
411,CA43,CA,2017
514,TX10,TX,2017
495,IL17,IL,2017
412,TX02,TX,2017
632,HI01,HI,2017
451,SC05,SC,2017
0,CA27,CA,2017
286,NC13,NC,2017
430,GA12,GA,2017
386,VA07,VA,2017
0,GA05,GA,2017
0,AKAL,AK,2017
296,FL23,FL,2017
389,DEAL,DE,2017
0,FL03,FL,2017
0,NY22,NY,2017
433,CA07,CA,2017
442,FL19,FL,2017
595,GA07,GA,2017
292,CA45,CA,2017
510,NJ03,NJ,2017
0,CA45,CA,2017
0,FL09,FL,2017
425,TX26,TX,2017
562,CA03,CA,2017
340,PA01,PA,2017
0,AL06,AL,2017
461,NC02,NC,2017
428,GA05,GA,2017
0,NJ02,NJ,2017
524,VA11,VA,2017
452,PA08,PA,2017
489,CA45,CA,2017
346,MO04,MO,2017
416,NY04,NY,2017
256,AKAL,AK,2017
0,FL06,FL,2017
420,CA35,CA,2017
0,TX24,TX,2017
0,TX24,TX,2017
0,NY05,NY,2017
0,CA26,CA,2017
0,NJ08,NJ,2017
425,GA12,GA,2017
386,NC01,NC,2017
398,SC02,SC,2017
538,AL07,AL,2017
559,FL24,FL,2017
467,MD03,MD,2017
0,MO04,MO,2017
0,VA01,VA,2017
473,NY20,NY,2017
338,AL01,AL,2017
441,CA51,CA,2017
483,MS04,MS,2017
617,NC06,NC,2017
412,TN09,TN,2017
487,GA07,GA,2017
321,PA12,PA,2017
363,FL07,FL,2017
608,FL06,FL,2017
388,TX31,TX,2017
0,MI15,MI,2017
483,NC12,NC,2017
517,TX21,TX,2017
508,FL08,FL,2017
337,MS02,MS,2017
308,AL02,AL,2017
595,AZ08,AZ,2017
482,CA37,CA,2017
475,MI13,MI,2017
401,OR03,OR,2017
532,NJ07,NJ,2017
510,NY04,NY,2017
0,MD02,MD,2017
381,WA08,WA,2017
0,FL17,FL,2017
513,MI05,MI,2017
0,CA16,CA,2017
339,NJ04,NJ,2017
587,TN07,TN,2017
529,VA07,VA,2017
0,SC05,SC,2017
0,NC08,NC,2017
270,NC08,NC,2017
255,NY15,NY,2017
501,FL03,FL,2017
397,GA02,GA,2017
0,SC05,SC,2017
438,DEAL,DE,2017
396,MD05,MD,2017
457,NC08,NC,2017
587,FL04,FL,2017
559,GA07,GA,2017
455,TX02,TX,2017
548,CA21,CA,2017
326,IL02,IL,2017
0,MI09,MI,2017
439,TX15,TX,2017
501,FL23,FL,2017
454,NC02,NC,2017
0,TX05,TX,2017
526,NC09,NC,2017
380,NE02,NE,2017
447,CA33,CA,2017
0,MS04,MS,2017
379,TX16,TX,2017
559,CA44,CA,2017
477,AZ06,AZ,2017
336,MI05,MI,2017
402,CA30,CA,2017
470,IL08,IL,2017
496,WA10,WA,2017
439,IL17,IL,2017
0,NY11,NY,2017
452,NY14,NY,2017
613,NY02,NY,2017
479,NV03,NV,2017
587,VIAL,VI,2017
633,MS02,MS,2017
404,NY05,NY,2017
0,NY28,NY,2017
625,NC07,NC,2017
333,MO01,MO,2017
241,OH13,OH,2017
0,AL03,AL,2017
0,MS01,MS,2017
0,SC02,SC,2017
465,GA03,GA,2017
0,CA33,CA,2017
0,TN02,TN,2017
381,CA21,CA,2017
0,CA21,CA,2017
0,AL07,AL,2017
402,GA06,GA,2017
0,NJ04,NJ,2017
390,NC12,NC,2017
0,NC13,NC,2017
501,OH16,OH,2017
515,OH16,OH,2017
443,IL05,IL,2017
510,MD02,MD,2017
381,SC03,SC,2017
0,MD05,MD,2017
444,NC01,NC,2017
377,PA03,PA,2017
462,GA09,GA,2017
506,TX07,TX,2017
428,MD07,MD,2017
517,CA20,CA,2017
0,OK01,OK,2017
645,PA13,PA,2017
512,IL08,IL,2017
555,UT03,UT,2017
533,CO04,CO,2017
0,LA05,LA,2017
0,NC07,NC,2017
507,NJ03,NJ,2017
479,GA05,GA,2017
491,FL20,FL,2017
568,FL11,FL,2017
499,GA08,GA,2017
447,CA43,CA,2017
385,AL07,AL,2017
461,OH02,OH,2017
340,MO03,MO,2017
0,GA02,GA,2017
726,FL10,FL,2017
0,CA17,CA,2017
0,CT03,CT,2017
522,TX22,TX,2017
0,TX09,TX,2017
532,CA41,CA,2017
0,GA01,GA,2017
497,VA03,VA,2017
0,WA09,WA,2017
345,WA10,WA,2017
458,CA25,CA,2017
0,PA01,PA,2017
372,NY22,NY,2017
0,TN06,TN,2017
0,AKAL,AK,2017
441,SC04,SC,2017
412,TX09,TX,2017
400,FL12,FL,2017
463,NC09,NC,2017
429,MD02,MD,2017
556,TN09,TN,2017
0,OH03,OH,2017
477,MO05,MO,2017
0,NY17,NY,2017
469,OH12,OH,2017
454,VA01,VA,2017
623,NC07,NC,2017
448,NJ10,NJ,2017
369,NY02,NY,2017
0,CA43,CA,2017
0,IL09,IL,2017
527,TX10,TX,2017
425,MS02,MS,2017
423,MD04,MD,2017
402,TX14,TX,2017
334,RI01,RI,2017
490,CA43,CA,2017
430,NJ06,NJ,2017
0,VA01,VA,2017
0,TX10,TX,2017
563,TX02,TX,2017
479,FL02,FL,2017
307,MI09,MI,2017
463,TX04,TX,2017
0,FL23,FL,2017
0,AKAL,AK,2017
486,GA04,GA,2017
313,OK01,OK,2017
0,SC05,SC,2017
541,TX31,TX,2017
497,WA09,WA,2017
421,PA02,PA,2017
440,GA02,GA,2017
330,MD07,MD,2017
504,WV03,WV,2017
454,KY03,KY,2017
287,AZ04,AZ,2017
0,SC01,SC,2017
0,TN07,TN,2017
357,GA03,GA,2017
0,NY13,NY,2017
0,NY06,NY,2017
495,TN09,TN,2017
0,PA17,PA,2017
588,OH05,OH,2017
0,AR02,AR,2017
482,AZ05,AZ,2017
0,VA03,VA,2017
0,MS03,MS,2017
296,GA05,GA,2017
521,NY03,NY,2017
0,MI12,MI,2017
0,NJ08,NJ,2017
321,MI15,MI,2017
569,LA02,LA,2017
0,VA07,VA,2017
446,AKAL,AK,2017
365,CA10,CA,2017
0,PA01,PA,2017
0,NC02,NC,2017
382,TX28,TX,2017
418,IL11,IL,2017
397,VA11,VA,2017
469,FL18,FL,2017
449,VA01,VA,2017
0,GA03,GA,2017
0,TX12,TX,2017
0,SC06,SC,2017
0,GA05,GA,2017
0,NC07,NC,2017
513,GA11,GA,2017
0,GA02,GA,2017
0,NY17,NY,2017
0,NJ08,NJ,2017
528,WA06,WA,2017
0,OK01,OK,2017
366,NC08,NC,2017
441,MS04,MS,2017
573,NM01,NM,2017
0,FL17,FL,2017
490,LA03,LA,2017
0,MD05,MD,2017
453,TX16,TX,2017
298,TX30,TX,2017
0,PA19,PA,2017
429,FL17,FL,2017
456,NC06,NC,2017
0,NY07,NY,2017
0,NY20,NY,2017
425,MD05,MD,2017
407,MD03,MD,2017
399,FL23,FL,2017
0,NC01,NC,2017
501,AZ08,AZ,2017
0,IL09,IL,2017
0,CA53,CA,2017
298,FL04,FL,2017
437,CT03,CT,2017
454,CA32,CA,2017
606,MD04,MD,2017
300,LA02,LA,2017
270,CA23,CA,2017
337,CA40,CA,2017
591,TX06,TX,2017
537,MD08,MD,2017
0,TX08,TX,2017
369,SC02,SC,2017
546,NC06,NC,2017
0,TX31,TX,2017
458,FL24,FL,2017
392,VA03,VA,2017
0,NC06,NC,2017
445,PA01,PA,2017
0,GA13,GA,2017
400,NC02,NC,2017
0,DEAL,DE,2017
426,NC02,NC,2017
0,AL07,AL,2017
0,CT05,CT,2017
0,AL07,AL,2017
275,SC02,SC,2017
0,MD01,MD,2017
342,NC10,NC,2017
0,CO06,CO,2017
481,MD08,MD,2017
514,TX35,TX,2017
0,OK03,OK,2017
468,MO05,MO,2017
429,GA02,GA,2017
425,GA02,GA,2017
325,NY06,NY,2017
445,CA31,CA,2017
594,HI01,HI,2017
0,TN08,TN,2017
0,NC08,NC,2017
538,IL01,IL,2017
297,CA27,CA,2017
0,FL08,FL,2017
0,NY01,NY,2017
377,GA05,GA,2017
561,OR01,OR,2017
371,TX31,TX,2017
366,KS03,KS,2017
0,VA04,VA,2017
547,TX21,TX,2017
509,IL02,IL,2017
0,TX31,TX,2017
437,SC02,SC,2017
513,IL14,IL,2017
384,CA44,CA,2017
413,MS02,MS,2017
0,NY01,NY,2017
0,GA13,GA,2017
0,NJ10,NJ,2017
448,FL22,FL,2017
481,GA06,GA,2017
463,GA04,GA,2017
376,FL25,FL,2017
567,HI01,HI,2017
457,TX13,TX,2017
526,WA08,WA,2017
378,NY06,NY,2017
460,NC04,NC,2017
390,TX28,TX,2017
0,NY15,NY,2017
554,MS01,MS,2017
468,AR04,AR,2017
377,GA02,GA,2017
0,CA35,CA,2017
0,GA07,GA,2017
0,FL15,FL,2017
441,WI04,WI,2017
262,LA03,LA,2017
0,NC01,NC,2017
0,MN06,MN,2017
0,NJ12,NJ,2017
0,MI05,MI,2017
415,MD06,MD,2017
0,AL07,AL,2017
0,NV03,NV,2017
517,FL04,FL,2017
0,SC02,SC,2017
406,NJ12,NJ,2017
380,FL11,FL,2017
437,MI15,MI,2017
370,GA08,GA,2017
343,PA02,PA,2017
499,TX30,TX,2017
0,WA04,WA,2017
496,NC12,NC,2017
510,GA13,GA,2017
393,FL03,FL,2017
444,NC08,NC,2017
537,LA05,LA,2017
0,NM02,NM,2017
0,OK03,OK,2017
401,IA03,IA,2017
530,TX04,TX,2017
554,MD07,MD,2017
532,VA01,VA,2017
0,TX24,TX,2017
589,NJ06,NJ,2017
536,VA04,VA,2017
0,PA06,PA,2017
451,CO01,CO,2017
0,NC04,NC,2017
468,VA01,VA,2017
0,NY10,NY,2017
541,CA06,CA,2017
561,FL17,FL,2017
335,NC12,NC,2017
0,NJ02,NJ,2017
0,PRGO,PR,2017
0,SC06,SC,2017
317,MS03,MS,2017
0,MD02,MD,2017
586,SC01,SC,2017
531,AL07,AL,2017
0,WA09,WA,2017
552,CT03,CT,2017
489,NV02,NV,2017
0,SC01,SC,2017
0,SC01,SC,2017
0,NY24,NY,2017
355,WA09,WA,2017
0,VA11,VA,2017
0,OR05,OR,2017
451,MI09,MI,2017
0,NY22,NY,2017
547,PA09,PA,2017
404,FL03,FL,2017
664,AL06,AL,2017
0,MD02,MD,2017
0,FL02,FL,2017
0,NY06,NY,2017
409,NY11,NY,2017
567,TN03,TN,2017
452,OH11,OH,2017
340,MI13,MI,2017
502,NC01,NC,2017
0,OH01,OH,2017
0,AR04,AR,2017
396,TX14,TX,2017
0,TX19,TX,2017
343,TN03,TN,2017
325,GA07,GA,2017
0,CA43,CA,2017
433,NC04,NC,2017
0,FL26,FL,2017
0,WA09,WA,2017
0,VA03,VA,2017
0,GA13,GA,2017
0,TN09,TN,2017
0,AL07,AL,2017
0,GA01,GA,2017
392,DEAL,DE,2017
357,MD03,MD,2017
0,VA07,VA,2017
330,TX03,TX,2017
324,FL03,FL,2017
465,FL23,FL,2017
388,GA02,GA,2017
0,CA04,CA,2017
456,TX20,TX,2017
454,VA11,VA,2017
360,KS02,KS,2017
548,MN04,MN,2017
261,CA02,CA,2017
369,NM03,NM,2017
0,CA41,CA,2017
0,NV02,NV,2017
0,OH01,OH,2017
398,OH10,OH,2017
477,VA03,VA,2017
0,MD07,MD,2017
0,FL05,FL,2017
427,TX35,TX,2017
386,KS01,KS,2017
477,NH02,NH,2017
351,CO03,CO,2017
0,IL02,IL,2017
565,IL11,IL,2017
524,WA07,WA,2017
409,GA03,GA,2017
420,TX08,TX,2017
0,NY17,NY,2017
0,NJ09,NJ,2017
0,KY04,KY,2017
0,PA01,PA,2017
478,GA07,GA,2017
565,NC02,NC,2017
503,OH01,OH,2017
585,PA12,PA,2017
0,MO01,MO,2017
446,NC08,NC,2017
501,NY13,NY,2017
417,VA03,VA,2017
0,MD05,MD,2017
397,VA04,VA,2017
526,SC01,SC,2017
426,TX29,TX,2017
443,NC09,NC,2017
0,TX10,TX,2017
405,MD08,MD,2017
0,PA01,PA,2017
0,NC08,NC,2017
381,IL08,IL,2017
0,DEAL,DE,2017
610,PA15,PA,2017
0,VA09,VA,2017
545,GA13,GA,2017
0,MS02,MS,2017
579,FL09,FL,2017
531,FL20,FL,2017
0,SC06,SC,2017
422,CA09,CA,2017
668,CA25,CA,2017
448,GA12,GA,2017
324,AL07,AL,2017
552,OH03,OH,2017
0,MS01,MS,2017
321,NC07,NC,2017
426,NJ01,NJ,2017
497,VA04,VA,2017
0,VA04,VA,2017
371,WA09,WA,2017
560,CA27,CA,2017
0,FL25,FL,2017
568,NY25,NY,2017
378,MI11,MI,2017
0,TX10,TX,2017
492,TX20,TX,2017
548,NH01,NH,2017
420,PA18,PA,2017
581,WI04,WI,2017
307,MO01,MO,2017
555,VA01,VA,2017
615,NM01,NM,2017
0,VA02,VA,2017
0,NY17,NY,2017
0,NC02,NC,2017
0,DCOL,DC,2017
453,NY11,NY,2017
515,NJ09,NJ,2017
443,NY11,NY,2017
474,GA03,GA,2017
0,MI14,MI,2017
0,TX12,TX,2017
509,GA08,GA,2017
620,CA04,CA,2017
0,MO01,MO,2017
454,GA05,GA,2017
397,TN01,TN,2017
382,ME02,ME,2017
364,TX17,TX,2017
0,MO06,MO,2017
491,IN07,IN,2017
0,MS04,MS,2017
536,TX28,TX,2017
0,NJ12,NJ,2017
537,GA04,GA,2017
0,AL04,AL,2017
569,NY05,NY,2017
0,MS02,MS,2017
595,NV03,NV,2017
425,CA07,CA,2017
520,MD07,MD,2017
647,TX17,TX,2017
0,AL03,AL,2017
0,OH11,OH,2017
489,GA10,GA,2017
0,TX31,TX,2017
321,SC05,SC,2017
0,MO01,MO,2017
491,FL17,FL,2017
317,NC01,NC,2017
0,IN06,IN,2017
0,FL24,FL,2017
489,TN05,TN,2017
546,TN05,TN,2017
0,NC07,NC,2017
292,FL20,FL,2017
0,FL01,FL,2017
408,FL25,FL,2017
0,CT03,CT,2017
0,VA03,VA,2017
323,NC04,NC,2017
619,GA13,GA,2017
524,TX10,TX,2017
576,TN09,TN,2017
407,IL09,IL,2017
537,NC12,NC,2017
491,FL05,FL,2017
0,IL06,IL,2017
0,VA11,VA,2017
296,TN09,TN,2017
0,FL02,FL,2017
0,IA02,IA,2017
0,LA04,LA,2017
0,SC01,SC,2017
0,PA06,PA,2017
0,GA07,GA,2017
0,LA03,LA,2017
0,FL03,FL,2017
0,CA05,CA,2017
466,NC07,NC,2017
595,TX09,TX,2017
0,GA04,GA,2017
0,NC03,NC,2017
0,MD08,MD,2017
542,VA08,VA,2017
484,GA03,GA,2017
402,FL11,FL,2017
412,FL11,FL,2017
309,GA04,GA,2017
0,PA09,PA,2017
0,FL24,FL,2017
395,DCOL,DC,2017
557,FL02,FL,2017
527,WA10,WA,2017
405,SC06,SC,2017
498,FL25,FL,2017
0,TX09,TX,2017
464,WA03,WA,2017
449,FL18,FL,2017
462,NY18,NY,2017
483,IN01,IN,2017
388,GA13,GA,2017
0,TN09,TN,2017
558,PA06,PA,2017
0,GA01,GA,2017
439,NJ01,NJ,2017
506,NC07,NC,2017
0,HI01,HI,2017
0,FL10,FL,2017
391,CT02,CT,2017
417,PA07,PA,2017
456,GA13,GA,2017
0,MI06,MI,2017
324,MN03,MN,2017
545,IL02,IL,2017
0,GA11,GA,2017
400,MD06,MD,2017
440,MO01,MO,2017
367,LA04,LA,2017
670,VA11,VA,2017
476,NC02,NC,2017
264,VA01,VA,2017
0,VA03,VA,2017
388,GA01,GA,2017
450,HI02,HI,2017
0,TX31,TX,2017
527,GA07,GA,2017
374,TX22,TX,2017
492,GA03,GA,2017
0,CA25,CA,2017
0,NY24,NY,2017
0,NC02,NC,2017
0,MO04,MO,2017
277,MD02,MD,2017
0,TX22,TX,2017
0,DEAL,DE,2017
518,ME02,ME,2017
344,VA01,VA,2017
435,TX06,TX,2017
418,CA27,CA,2017
585,CO05,CO,2017
598,VA08,VA,2017
0,NC06,NC,2017
594,TN07,TN,2017
449,FL17,FL,2017
0,VA02,VA,2017
0,PA05,PA,2017
0,DEAL,DE,2017
0,CA24,CA,2017
497,GA03,GA,2017
506,NC06,NC,2017
452,TX23,TX,2017
0,ID01,ID,2017
0,NY16,NY,2017
528,TX10,TX,2017
355,SC01,SC,2017
509,GA02,GA,2017
0,TX08,TX,2017
359,FL21,FL,2017
306,CO05,CO,2017
445,CO04,CO,2017
550,TN07,TN,2017
461,GA11,GA,2017
0,OH09,OH,2017
527,AR02,AR,2017
551,GA13,GA,2017
0,TX16,TX,2017
483,NC04,NC,2017
455,NC03,NC,2017
591,SC04,SC,2017
458,TX23,TX,2017
449,NY04,NY,2017
0,TN06,TN,2017
0,OH11,OH,2017
533,PA02,PA,2017
460,AL02,AL,2017
0,NJ08,NJ,2017
546,IL07,IL,2017
0,TX25,TX,2017
0,WA08,WA,2017
622,SC02,SC,2017
551,SC02,SC,2017
0,NJ10,NJ,2017
679,TX28,TX,2017
388,VIAL,VI,2017
439,NC02,NC,2017
354,IL02,IL,2017
564,NE02,NE,2017
382,SC04,SC,2017
363,GA01,GA,2017
0,TX12,TX,2017
417,SC04,SC,2017
491,TX04,TX,2017
550,AR04,AR,2017
0,KY01,KY,2017
375,DEAL,DE,2017
0,OH11,OH,2017
507,MO05,MO,2017
0,SC04,SC,2017
301,OH09,OH,2017
588,AL05,AL,2017
427,GA12,GA,2017
0,OH11,OH,2017
366,GA09,GA,2017
414,MI14,MI,2017
412,CT03,CT,2017
361,CO04,CO,2017
386,GA05,GA,2017
350,VA02,VA,2017
562,GA11,GA,2017
517,GA07,GA,2017
0,GA12,GA,2017
0,IL12,IL,2017
443,FL05,FL,2017
393,NJ03,NJ,2017
0,IL09,IL,2017
0,MD04,MD,2017
490,TX07,TX,2017
525,CA44,CA,2017
406,OK01,OK,2017
0,SC02,SC,2017
297,NC08,NC,2017
490,WA07,WA,2017
385,PA02,PA,2017
408,LA07,LA,2017
0,FL13,FL,2017
475,GA05,GA,2017
424,AL07,AL,2017
391,MD05,MD,2017
0,AL01,AL,2017
0,VA08,VA,2017
0,MD02,MD,2017
501,AL01,AL,2017
413,IL09,IL,2017
302,MD03,MD,2017
0,OK02,OK,2017
624,VA10,VA,2017
358,GA01,GA,2017
702,FL16,FL,2017
486,VA04,VA,2017
436,TX31,TX,2017
0,OK01,OK,2017
350,CA35,CA,2017
0,IL02,IL,2017
0,CO05,CO,2017
500,SC04,SC,2017
0,NY25,NY,2017
332,TN07,TN,2017
526,TX23,TX,2017
504,NY22,NY,2017
460,VA11,VA,2017
610,NJ10,NJ,2017
602,CO05,CO,2017
482,MI06,MI,2017
515,IL10,IL,2017
339,NJ10,NJ,2017
369,NV01,NV,2017
446,NY10,NY,2017
0,NY08,NY,2017
535,NY06,NY,2017
0,IN07,IN,2017
584,GA05,GA,2017
0,LA06,LA,2017
561,MD05,MD,2017
0,WA09,WA,2017
501,TX28,TX,2017
0,SC02,SC,2017
0,NY04,NY,2017
363,GA05,GA,2017
0,TX04,TX,2017
626,GA03,GA,2017
360,NY01,NY,2017
576,PA15,PA,2017
445,VA01,VA,2017
0,MS01,MS,2017
312,CA05,CA,2017
0,FL20,FL,2017
0,AZ05,AZ,2017
501,IN02,IN,2017
314,MD04,MD,2017
456,FL05,FL,2017
353,NY28,NY,2017
0,PA02,PA,2017
0,LA07,LA,2017
0,GA05,GA,2017
449,IL02,IL,2017
417,TX31,TX,2017
562,IN06,IN,2017
558,OH12,OH,2017
0,GA07,GA,2017
0,NY11,NY,2017
0,AL06,AL,2017
0,GA07,GA,2017
357,NJ10,NJ,2017
574,WA09,WA,2017
315,HI01,HI,2017
647,TX21,TX,2017
423,MI13,MI,2017
374,GA08,GA,2017
0,GA04,GA,2017
350,GA12,GA,2017
0,FL03,FL,2017
381,NC09,NC,2017
593,TN09,TN,2017
0,MA07,MA,2017
464,OH13,OH,2017
441,MD01,MD,2017
515,AL06,AL,2017
0,AZ06,AZ,2017
0,PA01,PA,2017
479,PA02,PA,2017
649,VA10,VA,2017
0,HI02,HI,2017
0,IL01,IL,2017
565,KY02,KY,2017
482,GA05,GA,2017
344,IL13,IL,2017
360,GA04,GA,2017
279,AR03,AR,2017
557,HI02,HI,2017
524,PA14,PA,2017
